PHP_PLUGIN;PHPI_FILE_BASE;PHPI_FILE_AND_DIR;PHPI_INDEX;PHPI_NAME;PHPI_OBJECT;PHPI_CLASS;PHPI_SCOPE;PHPI_VARIABLE_FUNCTION;PHPI_EXIST_DESTROYED;PHPI_CODE_TYPE;PHPI_INPUT;PHPI_OUTPUT;PHPI_FUNCTION;PHPI_FILE;PHPI_LINE;PHPI_TAINTED;PHPI_VULNERABILITY;PHPI_START_INDEX;PHPI_END_INDEX;PHPI_DEPENDENCIES_INDEX;PHPI_VARIABLE_FILTER;PHPI_VARIABLE_REVERT_FILTER;PHPI_SENSITIVE_SINK;PHPI_SENSITIVE_SINK_VULNERABILITY;Data;Manually_verified;Link;piece_of_code;execution_time;memory
advertizer.1.0;advertizer.php;AFE2e/source/advertizer.1.0/advertizer.php;0;$_SERVER[PHP_SELF];;;local;variable;exist;php code;input;output;add_ads_v_advert;0;74;tainted;Cross Site Scripting;146;149;;;;echo;Cross Site Scripting;2022-05-21 12:51:29;0;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:\xampp74\htdocs\phpSAFE2e\source\advertizer.1.0\advertizer.php&line_mark=74&line_end=73&variable_name=%24_SERVER[PHP_SELF]&text=123#target_mark;68 ## 69 ## 70 ## /***** CORE FUNCTIONS BEGIN **********/71 ## function add_ads_v_advert(){72 ##      echo '<input class="button-primary" type="button" value="Show Form" id="show_add_form">73 ##      <div id="add_ads_form" style="display:none# width:600px# border:0px solid #000#">74 ##      <form action='.$_SERVER[PHP_SELF].'" method="POST">;0.0027861595153809;141
