PHP_PLUGIN;PHPI_FILE_BASE;PHPI_SENSITIVE_SINK;PHPI_LINE;PHPI_SENSITIVE_SINK_VULNERABILITY;executed_function_that_calls_the_function;parameters;function_that_calls_the_function;PHPI_START_LINE;lines_of_code;url_link
ource;couponer.1.2/couponer.php;get_bloginfo;323;UNKNOWN;not executed;;display_coupons ();321;323  		echo '<link type="text/css" rel="stylesheet" href="' . get_bloginfo('url') . '/wp-content/plugins/couponer/couponer.css" />' . "\n"##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=323&line_end=323&variable_name=get_bloginfo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;325;Cross Site Scripting;not executed;$sql_get_coupon_active;display_coupons ($sql_get_coupon_active);321;325  		echo '<div id="coupon_container">'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=325&line_end=325&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;mysql_query;328;SQL Injection;not executed;$sql_get_coupon_active;display_coupons ($sql_get_coupon_active);321;328  		$result_get_coupon_active = mysql_query($sql_get_coupon_active)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=328&line_end=328&variable_name=mysql_query&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;330;Cross Site Scripting;not executed;$result_get_coupon_active;display_coupons ($result_get_coupon_active);321;330  		    echo 'Could not successfully run query ($sql_get_coupon_active) from DB: </strong>" . mysql_error()." '##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=330&line_end=330&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;mysql_num_rows;332;UNKNOWN;not executed;$result_get_coupon_active;display_coupons ($result_get_coupon_active);321;332  		if (mysql_num_rows($result_get_coupon_active) == 0) {;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=332&line_end=332&variable_name=mysql_num_rows&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;333;Cross Site Scripting;not executed;$row_get_coupon_active, $result_get_coupon_active;display_coupons ($row_get_coupon_active, $result_get_coupon_active);321;333  			echo 'There are currently no active coupons. Please check back later.'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=333&line_end=333&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;mysql_fetch_assoc;335;UNKNOWN;not executed;$result_get_coupon_active;display_coupons ($result_get_coupon_active);321;335  		while ($row_get_coupon_active = mysql_fetch_assoc($result_get_coupon_active)) {;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=335&line_end=335&variable_name=mysql_fetch_assoc&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;345;Cross Site Scripting;not executed;;display_coupons ();321;345  									<?php echo $row_get_coupon_active['Title']## ?>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=345&line_end=345&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;350;Cross Site Scripting;not executed;;display_coupons ();321;350  									<?php echo $row_get_coupon_active['Description']## ?>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=350&line_end=350&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;353;Cross Site Scripting;not executed;;display_coupons ();321;353  									<img src="<?php echo $row_get_coupon_active['Image']## ?>" />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=353&line_end=353&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;358;Cross Site Scripting;not executed;;display_coupons ();321;358  									<img src="<?php echo get_option('Couponer_Logo')## ?>" alt="<?php echo bloginfo('name')## ?>" />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=358&line_end=358&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;get_option;358;UNKNOWN;not executed;;display_coupons ();321;358  									<img src="<?php echo get_option('Couponer_Logo')## ?>" alt="<?php echo bloginfo('name')## ?>" />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=358&line_end=358&variable_name=get_option&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;358;Cross Site Scripting;not executed;;display_coupons ();321;358  									<img src="<?php echo get_option('Couponer_Logo')## ?>" alt="<?php echo bloginfo('name')## ?>" />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=358&line_end=358&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;bloginfo;358;UNKNOWN;not executed;;display_coupons ();321;358  									<img src="<?php echo get_option('Couponer_Logo')## ?>" alt="<?php echo bloginfo('name')## ?>" />;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=358&line_end=358&variable_name=bloginfo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;359;Cross Site Scripting;not executed;;display_coupons ();321;359  									*&nbsp##<?php echo $row_get_coupon_active['Terms']## ?>&nbsp##ID# <?php echo $row_get_coupon_active['ID']## ?>&nbsp##Exp. <?php echo $row_get_coupon_active['Expires']## ?>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=359&line_end=359&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;359;Cross Site Scripting;not executed;;display_coupons ();321;359  									*&nbsp##<?php echo $row_get_coupon_active['Terms']## ?>&nbsp##ID# <?php echo $row_get_coupon_active['ID']## ?>&nbsp##Exp. <?php echo $row_get_coupon_active['Expires']## ?>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=359&line_end=359&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;359;Cross Site Scripting;not executed;;display_coupons ();321;359  									*&nbsp##<?php echo $row_get_coupon_active['Terms']## ?>&nbsp##ID# <?php echo $row_get_coupon_active['ID']## ?>&nbsp##Exp. <?php echo $row_get_coupon_active['Expires']## ?>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=359&line_end=359&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;bloginfo;366;UNKNOWN;not executed;;display_coupons ();321;366  					<a class="print_link" onclick="javascript:openwin('<?php bloginfo('url')## ?>/wp-content/plugins/couponer/print-coupon.php?ID=<?php echo $row_get_coupon_active['ID']## ?>',400,300)##return true##">Print This Coupon</a>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=366&line_end=366&variable_name=bloginfo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;366;Cross Site Scripting;not executed;$result_get_coupon_active;display_coupons ($result_get_coupon_active);321;366  					<a class="print_link" onclick="javascript:openwin('<?php bloginfo('url')## ?>/wp-content/plugins/couponer/print-coupon.php?ID=<?php echo $row_get_coupon_active['ID']## ?>',400,300)##return true##">Print This Coupon</a>;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=366&line_end=366&variable_name=echo&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;mysql_free_result;385;UNKNOWN;not executed;$result_get_coupon_active;display_coupons ($result_get_coupon_active);321;385  	mysql_free_result($result_get_coupon_active)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=385&line_end=385&variable_name=mysql_free_result&text=File Functions#target_mark
ource;couponer.1.2/couponer.php;echo;386;Cross Site Scripting;not executed;;display_coupons ();321;386  	echo '</div>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/couponer.1.2/couponer.php&line_mark=386&line_end=386&variable_name=echo&text=File Functions#target_mark
